18.5 18.712 94.415
18.6 18.812 94.4269
18.7 18.912 94.4388
18.8 19.012 94.4505
18.9 19.112 94.4623
19 19.212 94.4739
19.1 19.312 94.4856
19.2 19.412 94.4971
19.3 19.512 94.5086
19.4 19.612 94.5201
19.5 19.712 94.5315
19.6 19.812 94.5428
19.7 19.912 94.5541
19.8 20.012 94.5654
19.9 20.112 94.5766
20 20.212 94.5877
20.1 20.3121 94.5988
20.2 20.4121 94.6099
20.3 20.5121 94.6209
20.4 20.6121 94.6318
20.5 20.7121 94.6427
20.6 20.8121 94.6536
20.7 20.9121 94.6644
20.8 21.0121 94.6752
20.9 21.1121 94.686
21 21.2121 94.6967
21.1 21.3121 94.7073
21.2 21.4121 94.7179
21.3 21.5121 94.7285
21.4 21.6121 94.7391
21.5 21.7121 94.7496
21.6 21.8121 94.76
21.7 21.9121 94.7704
21.8 22.0121 94.7808
21.9 22.1121 94.7912
22 22.2121 94.8015
22.1 22.3122 94.8117
22.2 22.4122 94.822
22.3 22.5122 94.8322
22.4 22.6122 94.8424
22.5 22.7122 94.8525
22.6 22.8122 94.8626
22.7 22.9122 94.8727
22.8 23.0122 94.8827
22.9 23.1122 94.8927
23 23.2122 94.9027
23.1 23.3122 94.9126
23.2 23.4122 94.9225
23.3 23.5122 94.9324
23.4 23.6122 94.9422
23.5 23.7122 94.952
23.6 23.8122 94.9618
23.7 23.9122 94.9716
23.8 24.0122 94.9813
23.9 24.1122 94.991
24 24.2122 95.0007
24.1 24.3122 95.0103
24.2 24.4122 95.0199
24.3 24.5122 95.0295
24.4 24.6122 95.0391
24.5 24.7123 95.0486
24.6 24.8123 95.0581
24.7 24.9123 95.0676
24.8 25.0123 95.077
24.9 25.1123 95.0865
25 25.2123 95.0959
25.1 25.3123 95.1052
25.2 25.4123 95.1146
25.3 25.5123 95.1239
25.4 25.6123 95.1332
25.5 25.7123 95.1425
25.6 25.8123 95.1518
25.7 25.9123 95.161
25.8 26.0123 95.1702
25.9 26.1123 95.1794
26 26.2123 95.1886
26.1 26.3123 95.1977
26.2 26.4123 95.2068
26.3 26.5123 95.216
26.4 26.6123 95.225
26.5 26.7123 95.2341
26.6 26.8123 95.2431
26.7 26.9123 95.2522
26.8 27.0123 95.2612
26.9 27.1123 95.2701
27 27.2123 95.2791
27.1 27.3123 95.288
27.2 27.4123 95.2969
27.3 27.5123 95.3058
27.4 27.6123 95.3147
27.5 27.7124 95.3236
27.6 27.8124 95.3324
27.7 27.9124 95.3413
27.8 28.0124 95.3501
27.9 28.1124 95.3589
28 28.2124 95.3676
28.1 28.3124 95.3764
28.2 28.4124 95.3851
28.3 28.5124 95.3938
28.4 28.6124 95.4025
28.5 28.7124 95.4112
28.6 28.8124 95.4199
28.7 28.9124 95.4285
28.8 29.0124 95.4372
28.9 29.1124 95.4458
29 29.2124 95.4544
29.1 29.3124 95.463
29.2 29.4124 95.4715
29.3 29.5124 95.4801
29.4 29.6124 95.4886
29.5 29.7124 95.4972
29.6 29.8124 95.5057
29.7 29.9124 95.5142
29.8 30.0124 95.5226
29.9 30.1124 95.5311
30 30.2124 95.5396
30.1 30.3124 95.548
30.2 30.4124 95.5564
30.3 30.5124 95.5648
30.4 30.6124 95.5732
30.5 30.7124 95.5816
30.6 30.8124 95.5899
30.7 30.9124 95.5983
30.8 31.0124 95.6066
30.9 31.1124 95.615
31 31.2124 95.6233
31.1 31.3124 95.6316
31.2 31.4124 95.6399
31.3 31.5125 95.6481
31.4 31.6125 95.6564
31.5 31.7125 95.6646
31.6 31.8125 95.6729
31.7 31.9125 95.6811
31.8 32.0125 95.6893
31.9 32.1125 95.6975
32 32.2125 95.7057
32.1 32.3125 95.7139
32.2 32.4125 95.722
32.3 32.5125 95.7302
32.4 32.6125 95.7383
32.5 32.7125 95.7464
32.6 32.8125 95.7546
32.7 32.9125 95.7627
32.8 33.0125 95.7707
32.9 33.1125 95.7788
33 33.2125 95.7869
33.1 33.3125 95.795
33.2 33.4125 95.803
33.3 33.5125 95.8111
33.4 33.6125 95.8191
33.5 33.7125 95.8271
33.6 33.8125 95.8351
33.7 33.9125 95.8431
33.8 34.0125 95.8511
33.9 34.1125 95.8591
34 34.2125 95.867
34.1 34.3125 95.875
34.2 34.4125 95.8829
34.3 34.5125 95.8909
34.4 34.6125 95.8988
34.5 34.7125 95.9067
34.6 34.8125 95.9146
34.7 34.9125 95.9225
34.8 35.0125 95.9304
34.9 35.1125 95.9383
35 35.2125 95.9462
35.1 35.3125 95.954
35.2 35.4125 95.9619
35.3 35.5125 95.9697
35.4 35.6125 95.9776
35.5 35.7125 95.9854
35.6 35.8125 95.9932
35.7 35.9125 96.001
35.8 36.0125 96.0088
35.9 36.1125 96.0166
36 36.2125 96.0244
36.1 36.3125 96.0322
36.2 36.4125 96.0399
36.3 36.5126 96.0477
36.4 36.6126 96.0554
36.5 36.7126 96.0632
36.6 36.8126 96.0709
36.7 36.9126 96.0786
36.8 37.0126 96.0864
36.9 37.1126 96.0941
37 37.2126 96.1018
37.1 37.3126 96.1095
37.2 37.4126 96.1172
37.3 37.5126 96.1248
37.4 37.6126 96.1325
37.5 37.7126 96.1402
37.6 37.8126 96.1478
37.7 37.9126 96.1555
37.8 38.0126 96.1631
37.9 38.1126 96.1708
38 38.2126 96.1784
38.1 38.3126 96.186
38.2 38.4126 96.1936
38.3 38.5126 96.2012
38.4 38.6126 96.2088
38.5 38.7126 96.2164
38.6 38.8126 96.224
38.7 38.9126 96.2316
38.8 39.0126 96.2391
38.9 39.1126 96.2467
39 39.2126 96.2543
39.1 39.3126 96.2618
39.2 39.4126 96.2694
39.3 39.5126 96.2769
39.4 39.6126 96.2844
39.5 39.7126 96.292
39.6 39.8126 96.2995
39.7 39.9126 96.307
39.8 40.0126 96.3145
39.9 40.1126 96.322
40 40.2126 96.3295
40.1 40.3126 96.337
40.2 40.4126 96.3445
40.3 40.5126 96.3519
40.4 40.6126 96.3594
40.5 40.7126 96.3669
40.6 40.8126 96.3743
40.7 40.9126 96.3818
40.8 41.0126 96.3892
40.9 41.1126 96.3967
41 41.2126 96.4041
41.1 41.3126 96.4115
41.2 41.4126 96.419
41.3 41.5126 96.4264
41.4 41.6126 96.4338
41.5 41.7126 96.4412
41.6 41.8126 96.4486
41.7 41.9126 96.456
41.8 42.0126 96.4634
41.9 42.1126 96.4708
42 42.2126 96.4782
42.1 42.3126 96.4855
42.2 42.4126 96.4929
42.3 42.5126 96.5003
42.4 42.6126 96.5076
42.5 42.7126 96.515
42.6 42.8126 96.5223
42.7 42.9126 96.5297
42.8 43.0126 96.537
42.9 43.1126 96.5443
43 43.2126 96.5517
43.1 43.3126 96.559
43.2 43.4126 96.5663
43.3 43.5127 96.5736
43.4 43.6127 96.5809
43.5 43.7127 96.5882
43.6 43.8127 96.5955
43.7 43.9127 96.6028
43.8 44.0127 96.6101
43.9 44.1127 96.6174
44 44.2127 96.6247
44.1 44.3127 96.632
44.2 44.4127 96.6392
44.3 44.5127 96.6465
44.4 44.6127 96.6538
44.5 44.7127 96.661
44.6 44.8127 96.6683
44.7 44.9127 96.6755
44.8 45.0127 96.6828
44.9 45.1127 96.69
45 45.2127 96.6973
45.1 45.3127 96.7045
45.2 45.4127 96.7117
45.3 45.5127 96.7189
45.4 45.6127 96.7262
45.5 45.7127 96.7334
45.6 45.8127 96.7406
45.7 45.9127 96.7478
45.8 46.0127 96.755
45.9 46.1127 96.7622
46 46.2127 96.7694
46.1 46.3127 96.7766
46.2 46.4127 96.7838
46.3 46.5127 96.7909
46.4 46.6127 96.7981
46.5 46.7127 96.8053
46.6 46.8127 96.8125
46.7 46.9127 96.8196
46.8 47.0127 96.8268
46.9 47.1127 96.8339
47 47.2127 96.8411
47.1 47.3127 96.8483
47.2 47.4127 96.8554
47.3 47.5127 96.8625
47.4 47.6127 96.8697
47.5 47.7127 96.8768
47.6 47.8127 96.8839
47.7 47.9127 96.8911
47.8 48.0127 96.8982
47.9 48.1127 96.9053
48 48.2127 96.9124
48.1 48.3127 96.9196
48.2 48.4127 96.9267
48.3 48.5127 96.9338
48.4 48.6127 96.9409
48.5 48.7127 96.948
48.6 48.8127 96.9551
48.7 48.9127 96.9622
48.8 49.0127 96.9693
48.9 49.1127 96.9763
49 49.2127 96.9834
49.1 49.3127 96.9905
49.2 49.4127 96.9976
49.3 49.5127 97.0047
49.4 49.6127 97.0117
49.5 49.7127 97.0188
49.6 49.8127 97.0259
49.7 49.9127 97.0329
49.8 50.0127 97.04
49.9 50.1127 97.047
50 50.2127 97.0541
50.1 50.3127 97.0611
50.2 50.4127 97.0682
50.3 50.5127 97.0752
50.4 50.6127 97.0822
50.5 50.7127 97.0893
50.6 50.8127 97.0963
50.7 50.9127 97.1033
50.8 51.0127 97.1104
50.9 51.1127 97.1174
51 51.2127 97.1244
51.1 51.3127 97.1314
51.2 51.4127 97.1384
51.3 51.5127 97.1454
51.4 51.6127 97.1525
51.5 51.7127 97.1595
51.6 51.8127 97.1665
51.7 51.9127 97.1735
51.8 52.0127 97.1805
51.9 52.1127 97.1875
52 52.2127 97.1944
52.1 52.3127 97.2014
52.2 52.4127 97.2084
52.3 52.5127 97.2154
52.4 52.6127 97.2224
52.5 52.7127 97.2294
52.6 52.8127 97.2363
52.7 52.9127 97.2433
52.8 53.0127 97.2503
52.9 53.1127 97.2572
53 53.2127 97.2642
53.1 53.3127 97.2712
53.2 53.4127 97.2781
53.3 53.5127 97.2851
53.4 53.6127 97.292
53.5 53.7127 97.299
53.6 53.8128 97.3059
53.7 53.9128 97.3129
53.8 54.0128 97.3198
53.9 54.1128 97.3267
54 54.2128 97.3337
54.1 54.3128 97.3406
54.2 54.4128 97.3476
54.3 54.5128 97.3545
54.4 54.6128 97.3614
54.5 54.7128 97.3683
54.6 54.8128 97.3753
54.7 54.9128 97.3822
54.8 55.0128 97.3891
54.9 55.1128 97.396
55 55.2128 97.4029
55.1 55.3128 97.4098
55.2 55.4128 97.4167
55.3 55.5128 97.4236
55.4 55.6128 97.4306
55.5 55.7128 97.4375
55.6 55.8128 97.4444
55.7 55.9128 97.4513
55.8 56.0128 97.4581
55.9 56.1128 97.465
56 56.2128 97.4719
56.1 56.3128 97.4788
56.2 56.4128 97.4857
56.3 56.5128 97.4926
56.4 56.6128 97.4995
56.5 56.7128 97.5063
56.6 56.8128 97.5132
56.7 56.9128 97.5201
56.8 57.0128 97.527
56.9 57.1128 97.5338
57 57.2128 97.5407
57.1 57.3128 97.5476
57.2 57.4128 97.5544
57.3 57.5128 97.5613
57.4 57.6128 97.5682
57.5 57.7128 97.575
57.6 57.8128 97.5819
57.7 57.9128 97.5887
57.8 58.0128 97.5956
57.9 58.1128 97.6024
58 58.2128 97.6093
58.1 58.3128 97.6161
58.2 58.4128 97.623
58.3 58.5128 97.6298
58.4 58.6128 97.6366
58.5 58.7128 97.6435
58.6 58.8128 97.6503
58.7 58.9128 97.6571
58.8 59.0128 97.664
58.9 59.1128 97.6708
59 59.2128 97.6776
59.1 59.3128 97.6844
59.2 59.4128 97.6913
59.3 59.5128 97.6981
59.4 59.6128 97.7049
59.5 59.7128 97.7117
59.6 59.8128 97.7185
59.7 59.9128 97.7254
59.8 60.0128 97.7322
59.9 60.1128 97.739
60 60.2128 97.7458
60.1 60.3128 97.7526
60.2 60.4128 97.7594
60.3 60.5128 97.7662
60.4 60.6128 97.773
60.5 60.7128 97.7798
60.6 60.8128 97.7866
60.7 60.9128 97.7934
60.8 61.0128 97.8002
60.9 61.1128 97.807
61 61.2128 97.8138
61.1 61.3128 97.8206
61.2 61.4128 97.8273
61.3 61.5128 97.8341
61.4 61.6128 97.8409
61.5 61.7128 97.8477
61.6 61.8128 97.8545
61.7 61.9128 97.8613
61.8 62.0128 97.868
61.9 62.1128 97.8748
62 62.2128 97.8816
62.1 62.3128 97.8884
62.2 62.4128 97.8951
62.3 62.5128 97.9019
62.4 62.6128 97.9087
62.5 62.7128 97.9154
62.6 62.8128 97.9222
62.7 62.9128 97.9289
62.8 63.0128 97.9357
62.9 63.1128 97.9425
63 63.2128 97.9492
63.1 63.3128 97.956
63.2 63.4128 97.9627
63.3 63.5128 97.9695
63.4 63.6128 97.9762
63.5 63.7128 97.983
63.6 63.8128 97.9897
63.7 63.9128 97.9965
63.8 64.0128 98.0032
63.9 64.1128 98.01
64 64.2128 98.0167
64.1 64.3128 98.0234
64.2 64.4128 98.0302
64.3 64.5128 98.0369
64.4 64.6128 98.0437
64.5 64.7128 98.0504
64.6 64.8128 98.0571
64.7 64.9128 98.0639
64.8 65.0128 98.0706
64.9 65.1128 98.0773
65 65.2128 98.084
65.1 65.3128 98.0908
65.2 65.4128 98.0975
65.3 65.5128 98.1042
65.4 65.6128 98.1109
65.5 65.7128 98.1177
65.6 65.8128 98.1244
65.7 65.9128 98.1311
65.8 66.0128 98.1378
65.9 66.1128 98.1445
66 66.2128 98.1512
66.1 66.3128 98.1579
66.2 66.4128 98.1646
66.3 66.5128 98.1714
66.4 66.6128 98.1781
66.5 66.7128 98.1848
66.6 66.8128 98.1915
66.7 66.9128 98.1982
66.8 67.0128 98.2049
66.9 67.1128 98.2116
67 67.2128 98.2183
67.1 67.3128 98.225
67.2 67.4128 98.2317
67.3 67.5128 98.2384
67.4 67.6128 98.2451
67.5 67.7128 98.2518
67.6 67.8128 98.2584
67.7 67.9128 98.2651
67.8 68.0128 98.2718
67.9 68.1128 98.2785
68 68.2128 98.2852
68.1 68.3128 98.2919
68.2 68.4128 98.2986
68.3 68.5128 98.3052
68.4 68.6128 98.3119
68.5 68.7128 98.3186
68.6 68.8128 98.3253
68.7 68.9128 98.332
68.8 69.0128 98.3386
68.9 69.1128 98.3453
69 69.2128 98.352
69.1 69.3128 98.3587
69.2 69.4128 98.3653
69.3 69.5128 98.372
69.4 69.6128 98.3787
69.5 69.7128 98.3853
69.6 69.8128 98.392
69.7 69.9128 98.3987
69.8 70.0128 98.4053
69.9 70.1128 98.412
70 70.2128 98.4187
70.1 70.3128 98.4253
70.2 70.4128 98.432
70.3 70.5129 98.4386
70.4 70.6129 98.4453
70.5 70.7129 98.452
70.6 70.8129 98.4586
70.7 70.9129 98.4653
70.8 71.0129 98.4719
70.9 71.1129 98.4786
71 71.2129 98.4852
71.1 71.3129 98.4919
71.2 71.4129 98.4985
71.3 71.5129 98.5052
71.4 71.6129 98.5118
71.5 71.7129 98.5185
71.6 71.8129 98.5251
71.7 71.9129 98.5317
71.8 72.0129 98.5384
71.9 72.1129 98.545
72 72.2129 98.5517
72.1 72.3129 98.5583
72.2 72.4129 98.5649
72.3 72.5129 98.5716
72.4 72.6129 98.5782
72.5 72.7129 98.5848
72.6 72.8129 98.5915
72.7 72.9129 98.5981
72.8 73.0129 98.6047
72.9 73.1129 98.6114
73 73.2129 98.618
73.1 73.3129 98.6246
73.2 73.4129 98.6313
73.3 73.5129 98.6379
73.4 73.6129 98.6445
73.5 73.7129 98.6511
73.6 73.8129 98.6578
73.7 73.9129 98.6644
73.8 74.0129 98.671
73.9 74.1129 98.6776
74 74.2129 98.6842
74.1 74.3129 98.6909
74.2 74.4129 98.6975
74.3 74.5129 98.7041
74.4 74.6129 98.7107
74.5 74.7129 98.7173
74.6 74.8129 98.7239
74.7 74.9129 98.7305
74.8 75.0129 98.7372
74.9 75.1129 98.7438
75 75.2129 98.7504
75.1 75.3129 98.757
75.2 75.4129 98.7636
75.3 75.5129 98.7702
75.4 75.6129 98.7768
75.5 75.7129 98.7834
75.6 75.8129 98.79
75.7 75.9129 98.7966
75.8 76.0129 98.8032
75.9 76.1129 98.8098
76 76.2129 98.8164
76.1 76.3129 98.823
76.2 76.4129 98.8296
76.3 76.5129 98.8362
76.4 76.6129 98.8428
76.5 76.7129 98.8494
76.6 76.8129 98.856
76.7 76.9129 98.8626
76.8 77.0129 98.8692
76.9 77.1129 98.8758
77 77.2129 98.8824
77.1 77.3129 98.889
77.2 77.4129 98.8956
77.3 77.5129 98.9021
77.4 77.6129 98.9087
77.5 77.7129 98.9153
77.6 77.8129 98.9219
77.7 77.9129 98.9285
77.8 78.0129 98.9351
77.9 78.1129 98.9417
78 78.2129 98.9482
78.1 78.3129 98.9548
78.2 78.4129 98.9614
78.3 78.5129 98.968
78.4 78.6129 98.9746
78.5 78.7129 98.9811
78.6 78.8129 98.9877
78.7 78.9129 98.9943
78.8 79.0129 99.0009
78.9 79.1129 99.0075
79 79.2129 99.014
79.1 79.3129 99.0206
79.2 79.4129 99.0272
79.3 79.5129 99.0337
79.4 79.6129 99.0403
79.5 79.7129 99.0469
79.6 79.8129 99.0535
79.7 79.9129 99.06
79.8 80.0129 99.0666
79.9 80.1129 99.0732
80 80.2129 99.0797
80.1 80.3129 99.0863
80.2 80.4129 99.0929
80.3 80.5129 99.0994
80.4 80.6129 99.106
80.5 80.7129 99.1126
80.6 80.8129 99.1191
80.7 80.9129 99.1257
80.8 81.0129 99.1322
80.9 81.1129 99.1388
81 81.2129 99.1454
81.1 81.3129 99.1519
81.2 81.4129 99.1585
81.3 81.5129 99.165
81.4 81.6129 99.1716
81.5 81.7129 99.1781
81.6 81.8129 99.1847
81.7 81.9129 99.1913
81.8 82.0129 99.1978
81.9 82.1129 99.2044
82 82.2129 99.2109
82.1 82.3129 99.2175
82.2 82.4129 99.224
82.3 82.5129 99.2306
82.4 82.6129 99.2371
82.5 82.7129 99.2437
82.6 82.8129 99.2502
82.7 82.9129 99.2568
82.8 83.0129 99.2633
82.9 83.1129 99.2698
83 83.2129 99.2764
83.1 83.3129 99.2829
83.2 83.4129 99.2895
83.3 83.5129 99.296
83.4 83.6129 99.3026
83.5 83.7129 99.3091
83.6 83.8129 99.3156
83.7 83.9129 99.3222
83.8 84.0129 99.3287
83.9 84.1129 99.3353
84 84.2129 99.3418
84.1 84.3129 99.3483
84.2 84.4129 99.3549
84.3 84.5129 99.3614
84.4 84.6129 99.3679
84.5 84.7129 99.3745
84.6 84.8129 99.381
84.7 84.9129 99.3875
84.8 85.0129 99.3941
84.9 85.1129 99.4006
85 85.2129 99.4071
85.1 85.3129 99.4137
85.2 85.4129 99.4202
85.3 85.5129 99.4267
85.4 85.6129 99.4333
85.5 85.7129 99.4398
85.6 85.8129 99.4463
85.7 85.9129 99.4528
85.8 86.0129 99.4594
85.9 86.1129 99.4659
86 86.2129 99.4724
86.1 86.3129 99.4789
86.2 86.4129 99.4855
86.3 86.5129 99.492
86.4 86.6129 99.4985
86.5 86.7129 99.505
86.6 86.8129 99.5116
86.7 86.9129 99.5181
86.8 87.0129 99.5246
86.9 87.1129 99.5311
87 87.2129 99.5376
87.1 87.3129 99.5441
87.2 87.4129 99.5507
87.3 87.5129 99.5572
87.4 87.6129 99.5637
87.5 87.7129 99.5702
87.6 87.8129 99.5767
87.7 87.9129 99.5832
87.8 88.0129 99.5898
87.9 88.1129 99.5963
88 88.2129 99.6028
88.1 88.3129 99.6093
88.2 88.4129 99.6158
88.3 88.5129 99.6223
88.4 88.6129 99.6288
88.5 88.7129 99.6353
88.6 88.8129 99.6419
88.7 88.9129 99.6484
88.8 89.0129 99.6549
88.9 89.1129 99.6614
89 89.2129 99.6679
89.1 89.3129 99.6744
89.2 89.4129 99.6809
89.3 89.5129 99.6874
89.4 89.6129 99.6939
89.5 89.7129 99.7004
89.6 89.8129 99.7069
89.7 89.9129 99.7134
89.8 90.0129 99.7199
89.9 90.1129 99.7264
90 90.2129 99.7329
90.1 90.3129 99.7394
90.2 90.4129 99.7459
90.3 90.5129 99.7524
90.4 90.6129 99.7589
90.5 90.7129 99.7654
90.6 90.8129 99.7719
90.7 90.9129 99.7784
90.8 91.0129 99.7849
90.9 91.1129 99.7914
91 91.2129 99.7979
91.1 91.3129 99.8044
91.2 91.4129 99.8109
91.3 91.5129 99.8174
91.4 91.6129 99.8239
91.5 91.7129 99.8304
91.6 91.8129 99.8369
91.7 91.9129 99.8434
91.8 92.0129 99.8499
91.9 92.1129 99.8563
92 92.2129 99.8628
92.1 92.3129 99.8693
92.2 92.4129 99.8758
92.3 92.5129 99.8823
92.4 92.6129 99.8888
92.5 92.7129 99.8953
92.6 92.8129 99.9018
92.7 92.9129 99.9083
92.8 93.0129 99.9147
92.9 93.1129 99.9212
93 93.2129 99.9277
93.1 93.3129 99.9342
93.2 93.4129 99.9407
93.3 93.5129 99.9472
93.4 93.6129 99.9537
93.5 93.7129 99.9601
93.6 93.8129 99.9666
93.7 93.9129 99.9731
93.8 94.0129 99.9796
93.9 94.1129 99.9861
94 94.2129 99.9926
94.1 94.3129 99.999
94.2 94.4129 100.006
94.3 94.5129 100.012
94.4 94.6129 100.018
94.5 94.7129 100.025
94.6 94.8129 100.031
94.7 94.9129 100.038
94.8 95.0129 100.044
94.9 95.1129 100.051
95 95.2129 100.057
95.1 95.3129 100.064
95.2 95.4129 100.07
95.3 95.5129 100.077
95.4 95.6129 100.083
95.5 95.7129 100.09
95.6 95.8129 100.096
95.7 95.9129 100.103
95.8 96.0129 100.109
95.9 96.1129 100.116
96 96.2129 100.122
96.1 96.3129 100.129
96.2 96.4129 100.135
96.3 96.5129 100.141
96.4 96.6129 100.148
96.5 96.7129 100.154
96.6 96.8129 100.161
96.7 96.9129 100.167
96.8 97.0129 100.174
96.9 97.1129 100.18
97 97.2129 100.187
97.1 97.3129 100.193
97.2 97.4129 100.2
97.3 97.5129 100.206
97.4 97.6129 100.213
97.5 97.7129 100.219
97.6 97.8129 100.226
97.7 97.9129 100.232
97.8 98.0129 100.238
97.9 98.1129 100.245
98 98.2129 100.251
98.1 98.3129 100.258
98.2 98.4129 100.264
98.3 98.5129 100.271
98.4 98.6129 100.277
98.5 98.7129 100.284
98.6 98.8129 100.29
98.7 98.9129 100.297
98.8 99.0129 100.303
98.9 99.1129 100.31
99 99.2129 100.316
99.1 99.3129 100.322
99.2 99.4129 100.329
99.3 99.5129 100.335
99.4 99.6129 100.342
99.5 99.7129 100.348
99.6 99.8129 100.355
99.7 99.9129 100.361
99.8 100.013 100.368
99.9 100.113 100.374
100 100.213 100.381
100.1 100.313 100.387
100.2 100.413 100.393
100.3 100.513 100.4
100.4 100.613 100.406
100.5 100.713 100.413
100.6 100.813 100.419
100.7 100.913 100.426
100.8 101.013 100.432
100.9 101.113 100.439
101 101.213 100.445
101.1 101.313 100.452
101.2 101.413 100.458
101.3 101.513 100.464
101.4 101.613 100.471
101.5 101.713 100.477
101.6 101.813 100.484
101.7 101.913 100.49
101.8 102.013 100.497
101.9 102.113 100.503
102 102.213 100.51
102.1 102.313 100.516
102.2 102.413 100.522
102.3 102.513 100.529
102.4 102.613 100.535
102.5 102.713 100.542
102.6 102.813 100.548
102.7 102.913 100.555
102.8 103.013 100.561
102.9 103.113 100.568
103 103.213 100.574
103.1 103.313 100.58
103.2 103.413 100.587
103.3 103.513 100.593
103.4 103.613 100.6
103.5 103.713 100.606
103.6 103.813 100.613
103.7 103.913 100.619
103.8 104.013 100.626
103.9 104.113 100.632
104 104.213 100.638
104.1 104.313 100.645
104.2 104.413 100.651
104.3 104.513 100.658
104.4 104.613 100.664
104.5 104.713 100.671
104.6 104.813 100.677
104.7 104.913 100.684
104.8 105.013 100.69
104.9 105.113 100.696
105 105.213 100.703
105.1 105.313 100.709
105.2 105.413 100.716
105.3 105.513 100.722
105.4 105.613 100.729
105.5 105.713 100.735
105.6 105.813 100.741
105.7 105.913 100.748
105.8 106.013 100.754
105.9 106.113 100.761
106 106.213 100.767
106.1 106.313 100.774
106.2 106.413 100.78
106.3 106.513 100.786
106.4 106.613 100.793
106.5 106.713 100.799
106.6 106.813 100.806
106.7 106.913 100.812
106.8 107.013 100.819
106.9 107.113 100.825
107 107.213 100.831
107.1 107.313 100.838
107.2 107.413 100.844
107.3 107.513 100.851
107.4 107.613 100.857
107.5 107.713 100.864
107.6 107.813 100.87
107.7 107.913 100.876
107.8 108.013 100.883
107.9 108.113 100.889
108 108.213 100.896
108.1 108.313 100.902
108.2 108.413 100.909
108.3 108.513 100.915
108.4 108.613 100.921
108.5 108.713 100.928
108.6 108.813 100.934
108.7 108.913 100.941
108.8 109.013 100.947
108.9 109.113 100.954
109 109.213 100.96
109.1 109.313 100.966
109.2 109.413 100.973
109.3 109.513 100.979
109.4 109.613 100.986
109.5 109.713 100.992
109.6 109.813 100.999
109.7 109.913 101.005
109.8 110.013 101.011
109.9 110.113 101.018
110 110.213 101.024
110.1 110.313 101.031
110.2 110.413 101.037
110.3 110.513 101.043
110.4 110.613 101.05
110.5 110.713 101.056
110.6 110.813 101.063
110.7 110.913 101.069
110.8 111.013 101.076
110.9 111.113 101.082
111 111.213 101.088
111.1 111.313 101.095
111.2 111.413 101.101
111.3 111.513 101.108
111.4 111.613 101.114
111.5 111.713 101.12
111.6 111.813 101.127
111.7 111.913 101.133
111.8 112.013 101.14
111.9 112.113 101.146
112 112.213 101.153
112.1 112.313 101.159
112.2 112.413 101.165
112.3 112.513 101.172
112.4 112.613 101.178
112.5 112.713 101.185
112.6 112.813 101.191
112.7 112.913 101.197
112.8 113.013 101.204
112.9 113.113 101.21
113 113.213 101.217
113.1 113.313 101.223
113.2 113.413 101.23
113.3 113.513 101.236
113.4 113.613 101.242
113.5 113.713 101.249
113.6 113.813 101.255
113.7 113.913 101.262
113.8 114.013 101.268
113.9 114.113 101.274
114 114.213 101.281
114.1 114.313 101.287
114.2 114.413 101.294
114.3 114.513 101.3
114.4 114.613 101.306
114.5 114.713 101.313
114.6 114.813 101.319
114.7 114.913 101.326
